,Latitude,Longitude,crime,Bathrooms,SQFT,Price,energySiteEUI
580,42.364346,-71.05644,13.0,1.5,1000.0,2700.0,161.1
581,42.365868,-71.05163,2.0,2.0,1012.5,2800.0,326.1
582,42.363514,-71.0557,13.0,2.0,993.0,3000.0,161.1
583,42.364212,-71.05711,13.0,1.0,600.0,1750.0,161.1
584,42.365864,-71.05528,10.0,1.0,800.0,2100.0,72.9
585,42.36453,-71.05598,10.0,1.0,734.0,3495.0,72.9
586,42.365864,-71.05528,10.0,1.0,800.0,2000.0,72.9
587,42.364346,-71.05644,13.0,1.0,400.0,1550.0,161.1
588,42.364212,-71.05711,13.0,1.0,800.0,2400.0,161.1
590,42.365856,-71.05264,14.0,2.0,1012.5,3350.0,372.3
591,42.364212,-71.05711,13.0,1.0,587.5,1750.0,161.1
592,42.36435,-71.05632,13.0,1.5,846.0,2400.0,161.1
593,42.365124,-71.057236,10.0,1.0,742.5,3300.0,72.9
594,42.364132,-71.05747,13.0,1.0,500.0,1750.0,161.1
595,42.366768,-71.05404,3.0,1.0,592.5,2000.0,155.5
596,42.365257,-71.051994,2.0,1.0,478.75,2600.0,326.1
597,42.365135,-71.05195,2.0,1.0,478.75,1950.0,326.1
598,42.366222,-71.055275,10.0,1.0,600.0,2400.0,72.9
599,42.367256,-71.05389,3.0,1.0,610.0,2500.0,155.5
600,42.36393,-71.05611,13.0,2.0,1048.25,2700.0,161.1
601,42.36711,-71.0547,3.0,1.0,560.0,1800.0,155.5
603,42.367817,-71.056595,3.0,1.0,550.0,2200.0,4.2
604,42.364025,-71.05746,13.0,1.0,550.0,2050.0,161.1
605,42.364086,-71.05711,13.0,1.0,700.0,1975.0,161.1
606,42.365986,-71.05661,10.0,1.0,750.0,2700.0,72.9
607,42.366222,-71.05308,14.0,1.0,650.0,1800.0,372.3
608,42.36503,-71.057144,10.0,1.0,587.5,1850.0,72.9
609,42.36459,-71.05253,14.0,1.0,692.5,3825.0,372.3
611,42.36341,-71.0551,13.0,2.0,1200.0,4000.0,161.1
612,42.365986,-71.05661,10.0,1.0,750.0,2700.0,72.9
613,42.36684,-71.05354,3.0,1.0,693.75,3000.0,155.5
614,42.363155,-71.05537,13.0,1.0,680.0,3900.0,161.1
615,42.36316,-71.05536,13.0,1.0,925.0,2750.0,161.1
616,42.366573,-71.055565,10.0,1.0,832.75,2700.0,72.9
618,42.366516,-71.05593,10.0,1.0,612.5,1475.0,72.9
619,42.3641,-71.05589,13.0,1.0,908.5,2600.0,161.1
620,42.363155,-71.05537,13.0,1.0,680.0,3900.0,161.1
621,42.367256,-71.05389,3.0,1.0,610.0,2500.0,155.5
622,42.3657,-71.05212,2.0,2.0,1012.5,3200.0,326.1
623,42.36633,-71.05534,10.0,1.0,832.75,4000.0,72.9
624,42.366947,-71.054794,3.0,1.0,517.5,1990.0,155.5
625,42.36393,-71.05611,13.0,2.0,1048.25,2675.0,161.1
626,42.36393,-71.05611,13.0,2.0,1048.25,2700.0,161.1
627,42.36709,-71.05464,3.0,1.0,800.0,2000.0,155.5
628,42.365887,-71.05266,14.0,1.5,775.0,5200.0,372.3
629,42.365437,-71.05551,10.0,1.0,600.0,1400.0,72.9
630,42.366768,-71.05404,3.0,1.0,650.0,2000.0,155.5
631,42.36633,-71.05534,10.0,1.0,567.5,2350.0,72.9
632,42.366783,-71.05415,3.0,1.0,505.0,2000.0,155.5
633,42.365765,-71.05586,10.0,1.0,562.5,2000.0,72.9
634,42.36748,-71.054405,3.0,1.0,400.0,1700.0,155.5
635,42.3641,-71.05589,13.0,1.0,908.5,2600.0,161.1
636,42.367455,-71.05472,3.0,1.0,455.0,1700.0,155.5
637,42.365868,-71.05163,2.0,2.0,1012.5,2800.0,326.1
638,42.36487,-71.05591,10.0,1.0,883.5,2800.0,72.9
639,42.365257,-71.051994,2.0,1.0,478.75,2600.0,326.1
640,42.36561,-71.057236,10.0,1.0,742.5,3200.0,72.9
641,42.364716,-71.05593,10.0,1.0,883.5,2800.0,72.9
642,42.36561,-71.057236,10.0,1.0,787.5,2400.0,72.9
643,42.36547,-71.05492,10.0,1.0,600.0,2000.0,72.9
645,42.3657,-71.05212,2.0,2.0,1000.0,3350.0,326.1
646,42.364235,-71.05576,13.0,2.0,800.0,3250.0,161.1
648,42.364384,-71.05265,14.0,1.0,550.0,2100.0,188.3
649,42.365124,-71.057236,10.0,1.0,742.5,3000.0,72.9
650,42.366135,-71.05568,10.0,1.0,845.25,2000.0,72.9
651,42.36457,-71.057,10.0,1.0,808.5,2500.0,72.9
652,42.36561,-71.057236,10.0,1.0,742.5,3800.0,72.9
654,42.365475,-71.05468,14.0,1.0,705.0,3400.0,372.3
657,42.36633,-71.05534,10.0,1.0,781.0,4000.0,72.9
658,42.36485,-71.05323,14.0,1.0,692.5,3200.0,372.3
659,42.36429,-71.05653,13.0,1.0,500.0,2400.0,161.1
660,42.3656,-71.05486,14.0,1.0,600.0,1950.0,372.3
661,42.367146,-71.05299,3.0,1.0,559.5,1875.0,155.5
662,42.363293,-71.054085,14.0,1.0,1025.0,2650.0,188.3
665,42.36633,-71.05534,10.0,1.0,832.75,4000.0,72.9
666,42.365868,-71.05163,2.0,2.0,1012.5,2800.0,326.1
668,42.366714,-71.054695,3.0,1.0,520.0,2300.0,155.5
669,42.365826,-71.05624,10.0,1.0,700.0,2650.0,72.9
670,42.36503,-71.057144,10.0,1.0,587.5,1850.0,72.9
671,42.36462,-71.05572,10.0,1.0,883.5,2800.0,72.9
672,42.363922,-71.05469,14.0,1.0,633.75,1750.0,188.3
673,42.36633,-71.05534,10.0,1.0,950.0,4000.0,72.9
674,42.366493,-71.052925,14.0,1.5,775.0,5200.0,372.3
675,42.36482,-71.05509,10.0,1.0,631.25,1600.0,72.9
676,42.365135,-71.05195,2.0,1.0,500.0,1950.0,326.1
679,42.365597,-71.05639,10.0,1.5,610.0,2000.0,72.9
680,42.366516,-71.05593,10.0,1.0,612.5,1600.0,72.9
681,42.36316,-71.05536,13.0,1.0,925.0,2750.0,161.1
682,42.36341,-71.0551,13.0,2.0,1200.0,4000.0,161.1
684,42.367096,-71.05303,3.0,1.0,559.5,2050.0,155.5
685,42.36668,-71.05579,3.0,1.0,587.5,1600.0,4.2
686,42.3675,-71.05484,3.0,1.0,455.0,1700.0,155.5
687,42.36743,-71.05479,3.0,1.0,560.0,1800.0,155.5
688,42.363155,-71.05537,13.0,1.0,680.0,3900.0,161.1
689,42.36462,-71.05572,10.0,1.0,850.0,2950.0,72.9
690,42.364456,-71.054985,10.0,1.0,875.0,3600.0,72.9
692,42.36375,-71.05312,14.0,1.0,800.0,2100.0,188.3
693,42.366215,-71.057625,3.0,1.0,787.5,2000.0,409.3
696,42.36457,-71.05658,10.0,1.0,550.0,2040.0,72.9
697,42.366783,-71.05415,3.0,1.0,500.0,1900.0,155.5
698,42.36743,-71.05479,3.0,1.0,455.0,1600.0,155.5
699,42.366043,-71.05455,14.0,1.0,567.5,1450.0,372.3
700,42.364887,-71.05605,10.0,1.0,883.5,3100.0,72.9
701,42.366776,-71.05785,2.0,1.0,693.0,2600.0,142.8
702,42.365124,-71.057236,10.0,1.0,742.5,3300.0,72.9
703,42.363293,-71.054085,14.0,1.0,660.0,1950.0,188.3
704,42.365303,-71.05445,14.0,1.0,705.0,3600.0,372.3
705,42.3627,-71.0553,13.0,1.0,987.5,2600.0,161.1
707,42.363155,-71.05537,13.0,1.0,550.0,2200.0,161.1
708,42.365124,-71.057236,10.0,1.0,742.5,3300.0,72.9
709,42.36561,-71.057236,10.0,1.0,787.5,2400.0,72.9
710,42.36417,-71.057106,13.0,2.0,1047.25,2300.0,161.1
711,42.36459,-71.05253,14.0,1.0,692.5,3825.0,372.3
713,42.366783,-71.05415,3.0,1.0,592.5,2000.0,155.5
714,42.3673,-71.0545,3.0,1.0,477.5,2200.0,155.5
715,42.36633,-71.05534,10.0,1.0,832.75,4000.0,72.9
716,42.36341,-71.0551,13.0,2.0,1200.0,4000.0,161.1
717,42.366135,-71.05568,10.0,1.0,587.5,1600.0,72.9
718,42.36459,-71.05253,14.0,1.0,692.5,3825.0,372.3
719,42.365868,-71.05163,2.0,2.0,1012.5,2800.0,326.1
720,42.366222,-71.05308,14.0,1.0,522.0,1800.0,372.3
721,42.364346,-71.05644,13.0,1.0,808.5,2700.0,161.1
722,42.3654,-71.05516,10.0,1.0,725.0,1900.0,72.9
723,42.363155,-71.05537,13.0,1.0,680.0,3900.0,161.1
726,42.36341,-71.0551,13.0,2.0,1200.0,4000.0,161.1
729,42.36316,-71.05536,13.0,1.0,925.0,2750.0,161.1
730,42.367527,-71.05492,3.0,1.0,610.0,1800.0,4.2
732,42.363537,-71.05407,14.0,1.0,500.0,1600.0,188.3
733,42.365814,-71.055305,10.0,1.0,650.0,1900.0,72.9
735,42.366287,-71.05497,10.0,1.0,605.0,2000.0,72.9
737,42.3654,-71.05516,10.0,1.0,650.0,1850.0,72.9
738,42.36545,-71.05513,10.0,1.0,650.0,2000.0,72.9
739,42.363457,-71.05527,13.0,1.0,700.0,2200.0,161.1
740,42.366493,-71.052925,14.0,1.5,775.0,5200.0,372.3
741,42.365612,-71.05577,10.0,1.0,800.0,2400.0,72.9
742,42.367344,-71.05453,3.0,1.0,477.5,1700.0,155.5
743,42.36598,-71.05777,3.0,1.0,800.0,2000.0,409.3
744,42.364025,-71.05746,13.0,1.0,550.0,2050.0,161.1
745,42.365135,-71.05195,2.0,1.0,775.0,2600.0,326.1
747,42.366714,-71.054695,3.0,1.0,517.5,2300.0,155.5
748,42.364857,-71.05197,2.0,1.0,450.0,2600.0,326.1
749,42.366512,-71.053276,14.0,1.0,438.0,1800.0,372.3
750,42.364857,-71.05197,2.0,1.0,415.0,2600.0,326.1
751,42.365765,-71.05171,2.0,2.0,1012.5,2800.0,326.1
752,42.366364,-71.05551,10.0,2.0,700.0,4000.0,72.9
753,42.365612,-71.05577,10.0,1.0,562.5,2000.0,72.9
754,42.366505,-71.05586,10.0,1.0,587.5,1600.0,72.9
755,42.363365,-71.055145,13.0,2.0,1200.0,4000.0,161.1
756,42.36633,-71.05534,10.0,1.0,832.75,4000.0,72.9
757,42.36738,-71.054634,3.0,1.0,285.0,1800.0,155.5
758,42.3641,-71.05589,13.0,1.0,908.5,2600.0,161.1
759,42.3652,-71.057205,10.0,1.0,742.5,3000.0,72.9
761,42.365135,-71.05195,2.0,1.0,478.75,1650.0,326.1
762,42.366585,-71.056076,10.0,1.0,650.0,1475.0,72.9
763,42.366158,-71.05574,10.0,1.0,500.0,1600.0,72.9
764,42.36334,-71.05561,13.0,1.0,400.0,1600.0,161.1
765,42.36586,-71.055855,10.0,1.0,750.0,2500.0,72.9
766,42.36341,-71.0551,13.0,2.0,1200.0,4000.0,161.1
767,42.365475,-71.05468,14.0,1.0,650.0,3600.0,372.3
768,42.365204,-71.05727,10.0,1.0,742.5,3300.0,72.9
771,42.365257,-71.051994,2.0,1.0,687.5,2495.0,326.1
772,42.366608,-71.05563,10.0,1.0,567.5,1600.0,72.9
774,42.365124,-71.057236,10.0,1.0,742.5,3300.0,72.9
775,42.36561,-71.057236,10.0,1.0,787.5,2450.0,72.9
776,42.36561,-71.057236,10.0,1.0,787.5,2400.0,72.9
777,42.36709,-71.05464,3.0,1.0,560.0,2000.0,155.5
778,42.36503,-71.057144,10.0,1.0,587.5,1850.0,72.9
779,42.366695,-71.05393,3.0,1.0,650.0,2000.0,155.5
780,42.364574,-71.05577,10.0,1.0,568.75,1750.0,72.9
781,42.365135,-71.05195,2.0,1.0,478.75,1750.0,326.1
782,42.250977,-71.12531,1.0,1.0,817.5,3600.0,82.2
783,42.36393,-71.05611,13.0,2.0,1048.25,2695.0,161.1
785,42.365383,-71.056,10.0,1.0,500.0,2000.0,72.9
786,42.36316,-71.05536,13.0,2.0,1200.0,2750.0,161.1
787,42.36586,-71.055855,10.0,1.0,900.0,2500.0,72.9
788,42.367054,-71.0528,3.0,1.0,500.0,2400.0,155.5
789,42.365772,-71.05451,14.0,2.0,1034.0,3875.0,372.3
790,42.366287,-71.058044,3.0,1.0,558.0,2111.0,409.3
792,42.366493,-71.052925,14.0,1.5,775.0,5200.0,372.3
794,42.362717,-71.05148,3.0,1.0,1000.0,2975.0,211.3
795,42.364586,-71.052345,14.0,1.0,478.75,2300.0,372.3
796,42.366776,-71.05785,2.0,1.0,693.0,2700.0,142.8
797,42.36462,-71.05572,10.0,1.0,1200.0,2950.0,72.9
798,42.36738,-71.054634,3.0,1.0,400.0,1650.0,155.5
799,42.36334,-71.05561,13.0,1.0,400.0,1600.0,161.1
800,42.364323,-71.05601,13.0,2.0,1047.25,2190.0,161.1
801,42.363155,-71.05537,13.0,1.0,450.0,2250.0,161.1
802,42.367096,-71.05303,3.0,1.0,800.0,2050.0,155.5
803,42.36712,-71.05359,3.0,1.0,500.0,2075.0,155.5
804,42.362873,-71.05567,13.0,1.0,450.0,1950.0,161.1
805,42.367146,-71.05299,3.0,1.0,559.5,1875.0,155.5
806,42.367256,-71.05389,3.0,1.0,327.0,2500.0,155.5
807,42.365616,-71.05494,10.0,1.0,500.0,1950.0,72.9
808,42.367455,-71.05472,3.0,1.0,560.0,3500.0,155.5
809,42.36462,-71.05572,10.0,1.0,883.5,3100.0,72.9
810,42.36322,-71.05484,14.0,1.0,1025.0,3100.0,188.3
813,42.36569,-71.05498,10.0,1.0,650.0,3000.0,72.9
814,42.367146,-71.05299,3.0,1.0,559.5,1875.0,155.5
815,42.3657,-71.05212,2.0,2.0,1000.0,3350.0,326.1
816,42.366367,-71.053154,14.0,1.0,370.0,1800.0,372.3
817,42.365486,-71.05411,14.0,2.0,1050.0,3875.0,372.3
818,42.365257,-71.051994,2.0,1.0,687.5,2600.0,326.1
819,42.36409,-71.05606,13.0,1.0,850.0,2600.0,161.1
820,42.36459,-71.05253,14.0,1.0,775.0,2500.0,372.3
821,42.367096,-71.05303,3.0,1.0,559.5,2050.0,155.5
822,42.367146,-71.05299,3.0,1.0,559.5,1875.0,155.5
823,42.367527,-71.05492,3.0,1.0,455.0,1500.0,4.2
824,42.363163,-71.05536,13.0,1.0,925.0,1950.0,161.1
825,42.36459,-71.05253,14.0,1.0,692.5,3825.0,372.3
826,42.3657,-71.05212,2.0,2.0,1000.0,3350.0,326.1
827,42.365124,-71.057236,10.0,1.0,742.5,3300.0,72.9
828,42.367054,-71.0528,3.0,1.0,527.0,2400.0,155.5
829,42.365772,-71.05451,14.0,1.0,612.5,1600.0,372.3
830,42.366043,-71.05455,14.0,1.0,567.5,1450.0,372.3
832,42.365772,-71.05451,14.0,1.0,612.5,1600.0,372.3
834,42.367455,-71.05472,3.0,1.0,500.0,1500.0,155.5
835,42.363884,-71.05629,13.0,1.0,525.0,1850.0,161.1
836,42.366493,-71.052925,14.0,1.5,775.0,5200.0,372.3
837,42.365845,-71.05423,14.0,1.0,575.0,1450.0,372.3
838,42.366074,-71.05539,10.0,1.0,800.0,1000.0,72.9
839,42.365414,-71.05484,14.0,1.0,600.0,2000.0,372.3
840,42.365124,-71.057236,10.0,1.0,742.5,3195.0,72.9
841,42.366592,-71.05335,14.0,1.5,950.0,1475.0,372.3
843,42.366768,-71.05404,3.0,1.0,625.0,1900.0,155.5
844,42.36564,-71.05564,10.0,1.0,562.5,2000.0,72.9
845,42.366222,-71.05308,14.0,1.0,522.0,1800.0,372.3
846,42.366776,-71.05785,2.0,1.0,693.0,2500.0,142.8
847,42.36407,-71.05579,13.0,1.0,908.5,2600.0,161.1
848,42.365124,-71.057236,10.0,1.0,742.5,3000.0,72.9
849,42.365124,-71.057236,10.0,1.0,742.5,3300.0,72.9
850,42.36633,-71.05534,10.0,1.0,567.5,2800.0,72.9
851,42.36405,-71.05595,13.0,1.0,908.5,2400.0,161.1
852,42.365826,-71.05174,2.0,1.0,498.75,2250.0,326.1
853,42.366127,-71.05295,14.0,1.0,522.0,2600.0,372.3
854,42.367287,-71.052635,3.0,1.0,559.5,2600.0,155.5
855,42.363155,-71.05537,13.0,1.0,925.0,2200.0,161.1
856,42.366493,-71.052925,14.0,1.5,775.0,5200.0,372.3
857,42.366467,-71.05633,10.0,3.0,1634.0,5300.0,72.9
858,42.36322,-71.05484,14.0,1.0,950.0,3100.0,188.3
859,42.366222,-71.055275,10.0,1.0,562.5,2400.0,72.9
860,42.366222,-71.055275,10.0,1.0,562.5,2400.0,72.9
861,42.367287,-71.052635,3.0,1.0,693.75,2600.0,155.5
862,42.366276,-71.053154,14.0,1.0,693.75,2700.0,372.3
863,42.364883,-71.0553,10.0,2.0,1196.0,3200.0,72.9
864,42.364178,-71.05605,13.0,1.0,908.5,2200.0,161.1
865,42.366264,-71.05532,10.0,1.0,832.75,3100.0,72.9
866,42.366493,-71.052925,14.0,1.5,775.0,5200.0,372.3
868,42.365646,-71.0531,14.0,1.0,630.0,1900.0,372.3
869,42.367577,-71.05437,3.0,1.0,720.0,3400.0,155.5
870,42.364365,-71.05657,13.0,1.0,808.5,2650.0,161.1
871,42.365692,-71.05591,10.0,1.0,562.5,2000.0,72.9
872,42.366493,-71.052925,14.0,1.5,775.0,5200.0,372.3
873,42.366493,-71.052925,14.0,1.5,775.0,5200.0,372.3
874,42.36684,-71.05354,3.0,1.0,693.75,3000.0,155.5
875,42.367256,-71.05389,3.0,1.0,511.75,1700.0,155.5
876,42.367256,-71.05389,3.0,1.0,511.75,1700.0,155.5
877,42.36684,-71.05354,3.0,1.0,693.75,3000.0,155.5
878,42.36622,-71.056145,10.0,1.0,787.5,2375.0,72.9
879,42.36415,-71.05748,13.0,1.0,550.0,2200.0,161.1
880,42.366596,-71.05308,14.0,1.0,693.75,3150.0,372.3
881,42.36669,-71.05588,3.0,1.0,625.0,1600.0,4.2
882,42.364334,-71.05645,13.0,1.0,808.5,2650.0,161.1
883,42.36668,-71.05579,3.0,1.0,587.5,1700.0,4.2
884,42.36435,-71.05639,13.0,1.0,908.5,2650.0,161.1
885,42.36338,-71.055145,13.0,2.0,1200.0,3400.0,161.1
886,42.36503,-71.057144,10.0,1.0,587.5,1850.0,72.9
888,42.36388,-71.05628,13.0,1.0,500.0,2250.0,161.1
889,42.365036,-71.05536,10.0,1.0,631.25,2200.0,72.9
890,42.363155,-71.05537,13.0,1.0,450.0,2200.0,161.1
891,42.365723,-71.055405,10.0,1.0,762.5,2100.0,72.9
892,42.36459,-71.05253,14.0,1.0,692.5,3300.0,372.3
893,42.36514,-71.05488,10.0,1.0,705.0,4650.0,72.9
894,42.36514,-71.05488,10.0,1.0,705.0,4650.0,72.9
895,42.36647,-71.05643,10.0,1.0,787.5,2700.0,72.9
896,42.36341,-71.0551,13.0,2.0,1200.0,3400.0,161.1
898,42.365486,-71.05411,14.0,2.0,1358.0,4100.0,372.3
899,42.367325,-71.05665,3.0,3.0,3000.0,4800.0,4.2
900,42.36633,-71.05534,10.0,2.0,995.0,3200.0,72.9
901,42.365826,-71.05174,2.0,1.0,498.75,2000.0,326.1
902,42.365707,-71.05601,10.0,1.0,787.5,2800.0,72.9
903,42.36647,-71.05643,10.0,1.0,787.5,2800.0,72.9
904,42.36647,-71.05643,10.0,1.0,700.0,2350.0,72.9
905,42.36322,-71.05484,14.0,1.0,950.0,3100.0,188.3
908,42.365257,-71.051994,2.0,1.0,687.5,2600.0,326.1
910,42.36338,-71.055145,13.0,2.0,1200.0,3300.0,161.1
911,42.36633,-71.05534,10.0,2.0,995.0,3200.0,72.9
912,42.365887,-71.05266,14.0,1.0,755.0,3695.0,372.3
914,42.365135,-71.05195,2.0,1.0,775.0,3400.0,326.1
915,42.36633,-71.05534,10.0,1.0,832.75,3200.0,72.9
916,42.365707,-71.05601,10.0,1.0,787.5,2800.0,72.9
917,42.365707,-71.05601,10.0,1.0,587.5,2350.0,72.9
918,42.365887,-71.05266,14.0,1.0,687.5,2695.0,372.3
919,42.365887,-71.05266,14.0,1.0,687.5,2795.0,372.3
920,42.36647,-71.05643,10.0,1.0,700.0,2400.0,72.9
921,42.366222,-71.05308,14.0,1.0,522.0,1850.0,372.3
922,42.36418,-71.05749,13.0,1.0,742.5,3800.0,161.1
923,42.36709,-71.053375,3.0,1.0,850.0,3100.0,155.5
924,42.36503,-71.057144,10.0,1.0,758.5,2600.0,72.9
925,42.365707,-71.05601,10.0,1.0,600.0,2500.0,72.9
926,42.36338,-71.055145,13.0,2.0,1200.0,3200.0,161.1
927,42.364178,-71.05605,13.0,1.0,475.0,2300.0,161.1
928,42.36459,-71.05253,14.0,1.0,692.5,3750.0,372.3
929,42.364433,-71.05536,10.0,1.0,500.0,1850.0,72.9
930,42.36316,-71.05536,13.0,1.0,925.0,2700.0,161.1
931,42.366238,-71.05501,10.0,1.0,755.0,3200.0,72.9
932,42.366776,-71.05785,2.0,2.0,1336.0,4000.0,142.8
933,42.36633,-71.05534,10.0,1.0,750.0,3200.0,72.9
934,42.366478,-71.05519,10.0,1.0,850.0,2800.0,72.9
935,42.367283,-71.05666,3.0,1.0,800.0,2700.0,4.2
936,42.363163,-71.05536,13.0,1.0,1500.0,3200.0,161.1
937,42.36557,-71.05759,3.0,1.0,687.75,1750.0,409.3
938,42.36341,-71.0551,13.0,2.0,1200.0,3400.0,161.1
939,42.365124,-71.057236,10.0,1.0,742.5,3600.0,72.9
940,42.36561,-71.057236,10.0,1.0,787.5,2400.0,72.9
942,42.366096,-71.055595,10.0,1.0,807.75,2600.0,72.9
943,42.365124,-71.057236,10.0,1.0,742.5,3600.0,72.9
944,42.36316,-71.05536,13.0,1.0,917.5,3900.0,161.1
945,42.36633,-71.05534,10.0,1.0,567.5,2700.0,72.9
949,42.36405,-71.05595,13.0,1.0,908.5,2850.0,161.1
950,42.367676,-71.056526,3.0,1.0,684.0,2600.0,4.2
952,42.36361,-71.05493,13.0,1.0,1025.0,2500.0,161.1
953,42.36514,-71.05488,10.0,1.0,705.0,4650.0,72.9
954,42.364586,-71.05341,14.0,1.0,600.0,2200.0,372.3
955,42.363155,-71.05537,13.0,2.0,1159.0,4500.0,161.1
956,42.36316,-71.05536,13.0,1.0,925.0,2780.0,161.1
957,42.366493,-71.052925,14.0,1.5,930.0,5200.0,372.3
958,42.36405,-71.05595,13.0,2.0,1048.25,2900.0,161.1
959,42.365707,-71.05601,10.0,1.0,787.5,2850.0,72.9
960,42.363155,-71.05537,13.0,1.0,450.0,2150.0,161.1
961,42.363155,-71.05537,13.0,1.0,925.0,2780.0,161.1
962,42.36503,-71.057144,10.0,1.0,758.5,2750.0,72.9
963,42.36457,-71.057,10.0,1.0,808.5,2500.0,72.9
964,42.36405,-71.05595,13.0,2.0,1048.25,2850.0,161.1
965,42.367435,-71.0568,3.0,1.0,807.75,2700.0,4.2
966,42.36373,-71.05664,13.0,1.0,525.0,1750.0,161.1
967,42.36373,-71.05664,13.0,1.0,525.0,1750.0,161.1
968,42.366585,-71.05446,14.0,1.0,650.0,1900.0,372.3
969,42.367428,-71.05476,3.0,1.0,560.0,1800.0,155.5
970,42.364834,-71.0557,10.0,1.0,750.0,3000.0,72.9
971,42.366776,-71.05785,2.0,1.0,693.0,2500.0,142.8
991,42.35628,-71.06924,14.0,2.0,1238.0,6200.0,145.0
992,42.37357,-71.06567,6.0,2.0,1154.25,3095.0,108.1
994,42.35628,-71.06924,14.0,2.0,1571.0,6500.0,145.0
995,42.359955,-71.06492,6.0,1.0,700.0,2600.0,694.1
998,42.359978,-71.06713,5.0,1.0,525.0,2350.0,296.2
1001,42.365597,-71.0674,0.0,1.0,895.0,2295.0,316.9
1002,42.363476,-71.06637,1.0,1.0,941.0,2450.0,334.2
1003,42.36009,-71.06763,5.0,1.0,655.0,3300.0,296.2
1005,42.360687,-71.064964,6.0,1.0,500.0,2000.0,694.1
1007,42.36319,-71.06395,2.0,1.0,924.0,2455.0,880.69
1008,42.36063,-71.06536,6.0,1.0,777.5,2850.0,694.1
1010,42.36063,-71.06536,6.0,1.0,777.5,2750.0,694.1
1017,42.366238,-71.06006,3.0,1.0,825.0,3370.0,409.3
1019,42.364426,-71.0694,0.0,2.0,1213.5,3870.0,70.1
1020,42.365597,-71.0674,0.0,1.0,908.0,2700.0,316.9
1023,42.36022,-71.07023,17.0,1.0,600.0,4250.0,441.6
1025,42.36093,-71.0627,14.0,2.0,1333.0,4300.0,316.9
1026,42.36015,-71.06675,5.0,1.0,830.25,2800.0,296.2
1027,42.364403,-71.05968,2.0,1.0,830.0,2700.0,53.3
1029,42.360733,-71.066765,5.0,1.0,665.0,2500.0,296.2
1030,42.366478,-71.05985,3.0,1.0,700.0,2219.0,409.3
1032,42.344543,-71.14376,7.0,1.0,685.0,2250.0,276.4
1033,42.36432,-71.060234,2.0,2.0,1164.75,3150.0,53.3
1036,42.36093,-71.0627,14.0,1.0,720.0,3100.0,316.9
1039,42.360928,-71.06711,5.0,2.0,950.0,3650.0,296.2
1042,42.360157,-71.07058,17.0,1.0,675.5,2850.0,441.6
1043,42.360252,-71.06423,6.0,1.0,597.5,2800.0,694.1
1046,42.360603,-71.066246,5.0,1.0,610.0,2800.0,296.2
1047,42.3602,-71.06852,17.0,1.0,555.25,2000.0,441.6
1049,42.3605,-71.06947,17.0,1.0,700.0,3150.0,441.6
1052,42.360565,-71.0653,6.0,1.0,657.5,2230.0,694.1
1055,42.366802,-71.05936,2.0,2.0,1152.0,2800.0,142.8
1056,42.360413,-71.06473,6.0,1.0,780.0,3200.0,694.1
1062,42.363914,-71.06014,2.0,2.0,1164.75,3710.0,53.3
1063,42.36063,-71.06536,6.0,1.0,777.5,2750.0,694.1
1064,42.363914,-71.06014,2.0,1.0,776.75,2590.0,53.3
1066,42.36063,-71.06536,6.0,1.0,777.5,2850.0,694.1
1070,42.360687,-71.064964,6.0,1.0,825.0,2850.0,694.1
1072,42.363453,-71.06384,2.0,1.0,924.0,2600.0,880.69
1077,42.36083,-71.061386,14.0,1.0,795.0,2400.0,316.9
1079,42.359924,-71.06712,5.0,1.0,638.75,2495.0,296.2
1081,42.36631,-71.06014,3.0,1.0,776.75,2291.0,409.3
1082,42.360207,-71.07057,17.0,1.0,675.5,2600.0,441.6
1083,42.36647,-71.0592,3.0,1.0,670.75,2291.0,409.3
1084,42.364235,-71.06618,1.0,1.0,805.0,2850.0,334.2
1085,42.363476,-71.06637,1.0,1.0,826.0,2375.0,334.2
1086,42.363476,-71.06637,1.0,1.0,899.0,2300.0,334.2
1087,42.364235,-71.06618,1.0,2.0,1197.0,2900.0,334.2
1088,42.36319,-71.06395,2.0,1.0,949.75,2625.0,880.69
1089,42.36319,-71.06395,2.0,2.5,1295.75,5050.0,880.69
1090,42.36319,-71.06395,2.0,2.0,1145.0,5050.0,880.69
1093,42.360424,-71.07022,17.0,1.0,692.5,3000.0,441.6
1095,42.360928,-71.06711,5.0,2.0,950.0,3650.0,296.2
1098,42.360924,-71.069595,17.0,1.0,692.5,2500.0,441.6
1099,42.36063,-71.06536,6.0,1.0,777.5,2750.0,694.1
1101,42.36063,-71.06536,6.0,1.0,777.5,2850.0,694.1
1104,42.36063,-71.06536,6.0,1.0,777.5,2850.0,694.1
1106,42.36063,-71.06536,6.0,1.0,777.5,2750.0,694.1
1110,42.364304,-71.0641,2.0,2.0,963.0,3200.0,880.69
1116,42.360966,-71.06804,5.0,1.0,718.0,2550.0,296.2
1117,42.360966,-71.06804,5.0,1.0,680.75,2600.0,296.2
1121,42.356712,-71.06945,14.0,1.0,700.0,2300.0,145.0
1123,42.273304,-71.07538,2.0,1.0,538.5,1795.0,68.0
1124,42.360718,-71.06385,6.0,1.0,657.5,1975.0,694.1
1125,42.36319,-71.06395,2.0,1.0,949.75,2800.0,880.69
1129,42.365597,-71.0674,0.0,1.0,935.0,2700.0,316.9
1134,42.360195,-71.06751,5.0,1.0,838.75,3900.0,296.2
